SMILES,rt
CC(C)Cn1cnc2c(-c3ccc(F)cc3)csc2c1=O,17.19
Cc1ccc(CNC(=O)c2ccc3ccnc(N4CCN(c5ccc(F)cc5)CC4)c3c2)o1,13.796666666666665
CC1CCN(C(=O)C2CCN(S(=O)(=O)c3cc(C(=O)N4CCCCC4)n(C)c3)CC2)CC1,13.386666666666667
CCCNC(=O)C1CCN(S(=O)(=O)c2cc(C(=O)N3CCC(C)CC3)n(C)c2)CC1,12.296666666666665
CCc1ccc(CNC(=O)[C@H]2CCCN(c3nccc(C)n3)C2)cc1,13.671666666666665
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(F)cc4F)CC3)c2)no1,15.326666666666666
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)N4CCC(C)CC4)CC3)c2)no1,15.055
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)NCCC(C)C)CC3)c2)no1,14.471666666666666
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)NCc4ccc(F)cc4)CC3)c2)no1,16.356666666666666
Cc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3cc(-c4noc(C5CC5)n4)cs3)CC2)cc1,16.641666666666666
CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2cc(-c3noc(C)n3)cs2)CC1,16.606666666666666
Cc1ccc2c(c1)N(C(=O)Cn1c(C(C)C)nc3c(c1=O)CCN(Cc1ccccc1)C3)CCO2,13.118333333333334
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)NCc4ccccc4)CC3)c2)no1,14.073333333333332
Cn1c(=O)c2ccn(CC(=O)N3CCN(c4ncccn4)CC3)c2n(C)c1=O,9.918333333333333
COc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2cc(-c3noc(C4CC4)n3)cs2)CC1,17.04
CCOC(=O)N1CCC(NC(=O)[C@@H]2CCCN(c3cc(=O)n(C)c(=O)n3C)C2)CC1,10.345
O=C(Nc1cccc(F)c1)C1CCN(S(=O)(=O)c2cc(-c3noc(C4CCC4)n3)cs2)CC1,18.553333333333335
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)NCCC4=CCCCC4)CC3)c2)no1,16.19
Cc1cccc(OCc2nc(-c3ccc(-c4csc(C)n4)cc3)no2)c1,20.904999999999998
O=C(C1CCN(S(=O)(=O)c2cc(-c3noc(C4CCC4)n3)cs2)CC1)N1CCCCC1,16.19
[CH3:0][c:0]1[n:0][c:0](-[c:0]2[cH:0][s:0][c:0]([S:0](=[O:0])(=[O:0])[N:0]3[CH2:0][CH2:0][CH:0]([C:0](=[O:0])[NH:0][c:0]4[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]4)[CH2:0][CH2:0]3)[cH:0]2)[n:0][o:0]1,16.69
[CH3:0][c:0]1[n:0][n:0][c:0](-[c:0]2[cH:0][cH:0][c:0]3[cH:0][cH:0][n:0]([CH2:0][C:0](=[O:0])[NH:0][c:0]4[cH:0][cH:0][cH:0][cH:0][c:0]4[Cl:0])[c:0]3[cH:0]2)[o:0]1,16.056666666666665
Cc1nnc(-c2ccc3ccn(CC(=O)Nc4ccccc4)c3c2)o1,12.971666666666666
CCc1nnc(-c2ccc3ccn(CC(=O)Nc4ccc(OC)cc4)c3c2)o1,12.721666666666666
COc1cccc(NC(=O)Cn2ccc3ccc(-c4nnc(C)o4)cc32)c1,13.131666666666666
CCc1nnc(-c2ccc3ccn(CC(=O)Nc4ccccc4C)c3c2)o1,13.771666666666667
CCc1nnc(-c2ccc3ccn(CC(=O)N4CCC5(CC4)OCCO5)c3c2)o1,12.028333333333334
Cc1nnc(-c2ccc3ccn(CC(=O)Nc4ccc(F)cc4)c3c2)o1,13.25
Cc1nnc(-c2ccc3ccn(CC(=O)NCc4ccc5c(c4)OCO5)c3c2)o1,12.596666666666666
CCCNC(=O)Cn1ccc2ccc(-c3nnc(C)o3)cc21,11.293333333333333
COc1ccccc1CNC(=O)Cn1ccc2ccc(-c3nnc(C)o3)cc21,12.721666666666666
Cc1nnc(-c2ccc3ccn(CC(=O)Nc4ccc5c(c4)OCCO5)c3c2)o1,12.596666666666666
[CH3:0][CH2:0][O:0][C:0](=[O:0])[N:0]1[CH2:0][CH2:0][N:0]([C:0](=[O:0])[CH2:0][c:0]2[c:0]([CH3:0])[n:0][n:0](-[c:0]3[n:0][c:0](-[c:0]4[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]4)[cH:0][s:0]3)[c:0]2[CH3:0])[CH2:0][CH2:0]1,18.515
[CH3:0][c:0]1[n:0][n:0](-[c:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]3)[cH:0][s:0]2)[c:0]([CH3:0])[c:0]1[CH2:0][C:0](=[O:0])[NH:0][CH2:0][c:0]1[cH:0][cH:0][cH:0][cH:0][cH:0]1,19.555
[CH3:0][O:0][C:0](=[O:0])[CH2:0][NH:0][C:0](=[O:0])[CH2:0][c:0]1[c:0]([CH3:0])[n:0][n:0](-[c:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]3)[cH:0][s:0]2)[c:0]1[CH3:0],16.773333333333333
CCc1ccc(NC(=O)Cc2c(C)nn(-c3nc(-c4ccc(C)cc4)cs3)c2C)cc1,21.945
CCc1ccc(NC(=O)Cc2c(C)nn(-c3nc(-c4ccc(F)cc4)cs3)c2C)cc1,20.686666666666667
[CH3:0][c:0]1[n:0][n:0](-[c:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][c:0]([F:0])[cH:0][cH:0]3)[cH:0][s:0]2)[c:0]([CH3:0])[c:0]1[CH2:0][C:0](=[O:0])[NH:0][c:0]1[cH:0][cH:0][c:0]([Br:0])[cH:0][cH:0]1,20.706666666666667
[CH3:0][n:0]1[n:0][c:0]([CH2:0][NH:0][C:0](=[O:0])[c:0]2[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]2)[c:0]2[cH:0][cH:0][cH:0][cH:0][c:0]21,15.633333333333333
[CH3:0][CH2:0][n:0]1[cH:0][n:0][c:0]2[cH:0][cH:0][c:0](-[c:0]3[n:0][o:0][c:0](-[c:0]4[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]4)[n:0]3)[cH:0][c:0]21,14.35
CCc1cc(C(=O)N2CCCC2)nc2cc(-c3ccsc3)nn12,15.833333333333334
CC(C)c1nnc(-c2ccc(=O)n(CC(=O)N3CCN(c4ccccn4)CC3)c2)o1,9.506666666666666
Cc1cc(C(=O)Nc2ccccc2F)nc2cc(-c3cccs3)nn12,21.595000000000002
Cc1cc(C(=O)NCc2cc(F)cc(F)c2)nc2cc(-c3cccs3)nn12,18.71333333333333
CCc1cc(C(=O)N2CCN(c3ccccn3)CC2)nc2cc(-c3cccs3)nn12,11.758333333333333
[CH3:0][CH2:0][n:0]1[cH:0][n:0][c:0]2[cH:0][cH:0][c:0](-[c:0]3[n:0][o:0][c:0]([CH2:0][c:0]4[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]4)[n:0]3)[cH:0][c:0]21,12.896666666666667
[CH3:0][CH2:0][n:0]1[cH:0][n:0][c:0]2[cH:0][cH:0][c:0](-[c:0]3[n:0][o:0][c:0]([CH2:0][c:0]4[cH:0][cH:0][cH:0][cH:0][c:0]4[Cl:0])[n:0]3)[cH:0][c:0]21,12.896666666666667
CCn1cnc2ccc(-c3noc(-c4ccccc4)n3)cc21,12.631666666666666
COc1cc(NC(=O)C2CCN(S(=O)(=O)c3cc(-c4noc(C)n4)cs3)CC2)cc(OC)c1,15.035
CCOc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cc(-c4noc(C)n4)cs3)CC2)cc1,15.285
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)NCCc4ccccc4)CC3)c2)no1,17.733333333333334
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(C(C)C)cc4)CC3)c2)no1,18.151666666666664
O=C(C1CCN(S(=O)(=O)c2cc(-c3noc(C4CC4)n3)cs2)CC1)N1CCCC1,13.811666666666667
CCN1CCN(C(=O)C2CCN(S(=O)(=O)c3cc(-c4noc(C)n4)cs3)CC2)CC1,10.246666666666666
CCc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cc(-c4noc(C5CC5)n4)cs3)CC2)c1,18.501666666666665
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)N4CCCCC4)CC3)c2)no1,13.629999999999999
O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2cc(-c3noc(C4CC4)n3)cs2)CC1,17.08
Cn1c(N2CCC[C@H](C(=O)NC3CCN(Cc4ccccc4)CC3)C2)cc(=O)n(C)c1=O,9.598333333333333
Cc1ccc(CN2CCC(CNC(=O)[C@H]3CCCN(c4cc(=O)n(C)c(=O)n4C)C3)CC2)cc1,10.026666666666667
O=C(Nc1ccccn1)C1CCN(S(=O)(=O)c2cc(-c3noc(C4CCC4)n3)cs2)CC1,14.889999999999999
CCN(CC)C(=O)Cn1nc(-c2nc(-c3ccc(C)cc3)no2)c2ccccc21,19.201666666666664
O=C(NCc1ccco1)c1nc(Nc2ccc(F)cc2)c2ccccc2n1,12.985000000000001
O=C(c1ccc(-c2csc(C3CC3)n2)cc1)N1CCCCCC1,17.805
CCN1C(=O)c2ccccc2Oc2ccc(C(=O)N3CCN(c4cccc(C)c4)[C@@H](C)C3)cc21,17.028333333333332
[CH3:0][c:0]1[cH:0][cH:0][c:0]([CH2:0][NH:0][c:0]2[n:0][cH:0][cH:0][cH:0][c:0]2-[c:0]2[n:0][n:0][c:0](-[c:0]3[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]3)[o:0]2)[o:0]1,22.561666666666667
Cc1nc(-c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2)cs1,14.061666666666667
C[C@H](C(=O)NCCc1c[nH]c2ccccc12)n1c2ccccc2c2cnn(C)c(=O)c21,13.81
CCc1nc(-c2ccc(-c3noc(COc4ccc(F)cc4)n3)cc2)cs1,21.790000000000003
CCn1c(N2CCC[C@@H](C(=O)NCC3CCN(Cc4cc(C)ccc4C)CC3)C2)cc(=O)n(C)c1=O,11.088333333333333
COc1ccc(NC(=O)Cn2c(C(C)C)nc3c(c2=O)CCN(Cc2ccccc2)C3)c(OC)c1,11.713333333333333
CCCn1c(=O)sc2cc(S(=O)(=O)N3CCC(C(=O)N4CCC(C)CC4)CC3)ccc21,16.575
O=C(NC1CCN(Cc2ccccc2)CC1)[C@H]1CCCN(c2ncc(-c3cccc(F)c3)cn2)C1,12.543333333333333
Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)NCc4cccnc4)CC3)c2)no1,10.296666666666665
CCNc1nc(C)cc(N2CCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)n1,12.56
Cc1cc(N2CCN(S(=O)(=O)c3cc(F)ccc3F)CC2)nc(N2CCCCC2)n1,12.81
COCCCNC(=O)CCc1c(C)n(C)c2nc(-c3ccccc3)nn2c1=O,10.881666666666666
CCNc1nc(C)cc(N2CCN(S(=O)(=O)c3cc(C(C)(C)C)ccc3OC)CC2)n1,13.385
Cc1ccc(Nc2nc(C)cc(N3CCN(S(=O)(=O)c4cc(F)ccc4F)CC3)n2)cc1,13.288333333333332
[CH3:0][c:0]1[c:0]([CH2:0][CH2:0][C:0](=[O:0])[NH:0][CH2:0][c:0]2[cH:0][cH:0][cH:0][n:0][cH:0]2)[c:0](=[O:0])[n:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]3)[n:0][c:0]2[n:0]1[CH3:0],10.536666666666667
CCc1ccc(NC(=O)Cc2c(C)n(C)c3nc(-c4ccccc4)nn3c2=O)cc1,14.79
COc1ccc(S(=O)(=O)N2CCN(c3cc(C)nc(NC4CCCCC4)n3)CC2)cc1OC,12.601666666666667
Cc1c(CC(=O)NC2CC2)c(=O)n2nc(-c3ccccc3)nc2n1C,10.846666666666666
Cc1cc(N2CCN(S(=O)(=O)c3ccccc3F)CC2)nc(NC2CCCCC2)n1,13.273333333333333
Cc1cc(N2CCN(S(=O)(=O)c3cc(F)ccc3C)CC2)nc(NC2CCCCC2)n1,14.393333333333334
C=CCn1c(C)c(CC(=O)Nc2ccc(C)cc2)c(=O)n2nc(-c3ccc(C)cc3)nc12,16.518333333333334
[Cl:0][c:0]1[cH:0][cH:0][cH:0][c:0]([NH:0][c:0]2[c:0](-[c:0]3[cH:0][cH:0][cH:0][cH:0][cH:0]3)[n:0][c:0]3[cH:0][n:0][cH:0][cH:0][n:0]23)[cH:0]1,15.35
[Cl:0][c:0]1[cH:0][cH:0][c:0](-[c:0]2[n:0][c:0]3[cH:0][n:0][cH:0][cH:0][n:0]3[c:0]2[NH:0][c:0]2[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]2)[cH:0][cH:0]1,17.638333333333332
[CH3:0][c:0]1[cH:0][cH:0][c:0](-[c:0]2[n:0][c:0]3[cH:0][n:0][cH:0][cH:0][n:0]3[c:0]2[NH:0][c:0]2[cH:0][cH:0][c:0]([Br:0])[cH:0][cH:0]2)[cH:0][cH:0]1,17.095000000000002
CCCCCC(=O)Nc1cc(-c2nc3ccc(C)cc3[nH]2)ccc1C,12.491666666666667
Cc1cc(C(=O)N2CCCCC2)c2c(=O)n(Cc3nc(-c4cccs4)oc3C)c(=O)n(C)c2n1,15.91
CCn1cnc2ccc(-c3noc(CNC(=O)c4ccccc4)n3)cc21,10.335
CCn1cnc2ccc(-c3noc(-c4ccc(OC)cc4)n3)cc21,12.551666666666668
Cc1cc(C)cc(Oc2cc(N3CCC(C(=O)NCCc4ccccc4)CC3)ncn2)c1,16.433333333333334
CC1CCN(S(=O)(=O)c2ccc(-c3nnc(C(=O)N4CCCCC4)o3)cc2)CC1,17.346666666666668
[CH3:0][O:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:0]1[n:0][o:0][c:0]([C@@H:0]2[CH2:0][CH2:0][CH2:0][N:0]2[C:0](=[O:0])[NH:0][c:0]2[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]2)[n:0]1,15.685
COc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC)no2)cc1OC,15.678333333333335
[CH3:0][O:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:0]1[n:0][o:0][c:0]([C@@H:0]2[CH2:0][CH2:0][CH2:0][N:0]2[C:0](=[O:0])[NH:0][c:0]2[cH:0][cH:0][cH:0][cH:0][c:0]2[Br:0])[n:0]1,16.206666666666667
Cc1cccc(NC(=O)N2CCC[C@H]2c2nc(-c3cccc(F)c3)no2)c1,17.055
COc1ccccc1-c1noc([C@@H]2CCCN2C(=O)Nc2ccccc2C(F)(F)F)n1,15.553333333333335
[CH3:0][O:0][c:0]1[cH:0][cH:0][cH:0][c:0](-[c:0]2[n:0][o:0][c:0]([C@@H:0]3[CH2:0][CH2:0][CH2:0][N:0]3[C:0](=[O:0])[NH:0][c:0]3[cH:0][c:0]([Cl:0])[cH:0][cH:0][c:0]3[O:0][CH3:0])[n:0]2)[cH:0]1,18.88
Cc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccc(F)cc3F)no2)cc1C,17.471666666666668
COc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc(OC)cc3OC)n2)c1,15.678333333333335
Cc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccc(F)cc3F)no2)c(C)c1,17.471666666666668
[CH3:0][O:0][c:0]1[cH:0][cH:0][c:0](-[c:0]2[n:0][o:0][c:0]([C@H:0]3[CH2:0][CH2:0][CH2:0][N:0]3[C:0](=[O:0])[NH:0][c:0]3[cH:0][c:0]([Cl:0])[cH:0][cH:0][c:0]3[O:0][CH3:0])[n:0]2)[cH:0][cH:0]1,18.88
CCN1C(=O)c2ccccc2Oc2ccc(C(=O)NCCC3=CCCCC3)cc21,10.653333333333334
CCN1C(=O)c2ccccc2Oc2ccc(C(=O)NCCc3ccccc3)cc21,14.086666666666668
CCN1C(=O)c2ccccc2Oc2ccc(C(=O)NCc3ccccc3)cc21,15.206666666666667
Cc1ccc(Nc2nc(C(=O)NCc3ccc(C)o3)nc3ccccc23)cc1,14.121666666666666
O=C(NC1CCCCCC1)c1nc(Nc2ccccc2)c2ccccc2n1,15.286666666666667
CCc1ccc(Nc2nc(C(=O)N3CCCCCC3)nc3ccccc23)cc1,15.161666666666667
CCc1ccc(Nc2nc(C(=O)NCCC3=CCCCC3)nc3ccccc23)cc1,18.02
CCc1ccc(Nc2nc(C(=O)NCCc3cccs3)nc3ccccc23)cc1,15.120000000000001
Cc1ccc(CNC(=O)c2nc(Nc3ccc(F)cc3)c3ccccc3n2)o1,13.075
O=C(NCCc1ccco1)c1nc(Nc2ccc(F)cc2)c2ccccc2n1,13.075
Cc1ccc(-c2nc3cnccn3c2NCCC(=O)NCc2ccco2)cc1,11.4
CC(=O)Nc1ccc(NC(=O)CCNc2c(-c3ccc(F)cc3)nc3cnccn23)cc1,10.508333333333333
O=C(CCNc1c(-c2ccc(F)cc2)nc2cnccn12)NCc1ccc2c(c1)OCO2,11.941666666666666
Cc1ccccc1-c1nc2cnccn2c1NCCC(=O)NCc1ccccc1,11.15
[CH3:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:0]1[n:0][c:0]2[cH:0][n:0][cH:0][cH:0][n:0]2[c:0]1[NH:0][CH2:0][CH2:0][C:0](=[O:0])[NH:0][CH2:0][c:0]1[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]1,11.948333333333332
CNC(=O)CCNc1c(-c2ccc(OC)cc2)nc2cnccn12,9.798333333333334
COc1ccccc1-c1nc2cnccn2c1NCCC(=O)Nc1ccc2c(c1)OCCO2,11.191666666666666
O=C(CCNc1cnc2cnccn12)NCCC1=CCCCC1,10.425
CNC(=O)CCNc1c(-c2cccc(F)c2)nc2cnccn12,10.091666666666667
CSc1ccc(NC(=O)CCNc2cnc3cnccn23)cc1,10.32
O=C(CCNc1c(-c2cccc(F)c2)nc2cnccn12)NCc1ccc(F)cc1F,12.936666666666667
O=C(CCNc1cnc2cnccn12)NCc1ccc(N2CCCCC2)cc1,8.879999999999999
CCCNC(=O)CCNc1c(-c2ccc(C)cc2)nc2cnccn12,10.9
CCNc1nc(C)cc(N2CCN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)CC2)n1,12.565
Cc1cccc(NC(=O)Cc2c(C)n(C)c3nc(-c4ccccc4)nn3c2=O)c1,13.74
Cc1cc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)nc(NC2CCCCC2)n1,13.278333333333334
Cc1c(CC(=O)NCC(C)C)c(=O)n2nc(-c3ccccc3)nc2n1C,11.943333333333333
Cc1cc(N2CCN(C(=O)C3CCCCC3)CC2)nc(N2CCCC2)n1,11.206666666666667
Cc1cc(N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)nc(NC2CCCCC2)n1,13.278333333333334
C=CCn1c(C)c(CC(=O)NC2CCCC2)c(=O)n2nc(-c3ccccc3)nc12,11.401666666666667
Cc1cc(N2CCN(C(=O)c3ccc(F)cc3)CC2)nc(N2CCOCC2)n1,10.131666666666666
Cc1cc(N2CCN(S(=O)(=O)c3cc(F)ccc3F)CC2)nc(NC2CCCCC2)n1,13.686666666666667
C=CCn1c(C)c(CC(=O)NCCOC)c(=O)n2nc(-c3ccc(C)cc3)nc12,12.195
[CH3:0][c:0]1[cH:0][c:0]([N:0]2[CH2:0][CH2:0][N:0]([C:0](=[O:0])[NH:0][c:0]3[cH:0][cH:0][c:0]([CH3:0])[c:0]([Cl:0])[cH:0]3)[CH2:0][CH2:0]2)[n:0][c:0]([N:0]2[CH2:0][CH2:0][CH2:0][CH2:0]2)[n:0]1,12.446666666666665
Fc1ccc(Nc2c(-c3ccccc3)nc3cnccn23)cc1,14.073333333333332
CSc1cccc(NC(=O)N2CCN(c3cc(C)nc(N4CCCC4)n3)CC2)c1,11.606666666666666
[F:0][c:0]1[cH:0][cH:0][c:0]([NH:0][c:0]2[c:0](-[c:0]3[cH:0][cH:0][c:0]([Cl:0])[cH:0][cH:0]3)[n:0][c:0]3[cH:0][n:0][cH:0][cH:0][n:0]23)[cH:0][cH:0]1,16.051666666666666
Cc1ccc(-c2nc3cnccn3c2Nc2ccc(F)cc2)cc1,15.068333333333333
Cc1ccc(-c2cn3c(CC(=O)Nc4ccc(C)c(F)c4)csc3n2)cc1C,15.543333333333333
CC(C)CCNc1ccc(-c2nc(-c3ccc(F)cc3)no2)cn1,20.505
Fc1ccc(-c2noc(-c3ccc(N4CCCCC4)nc3)n2)cc1,22.605
[CH3:0][c:0]1[cH:0][cH:0][cH:0][c:0]([NH:0][C:0](=[O:0])[CH2:0][c:0]2[cH:0][s:0][c:0]3[n:0][c:0](-[c:0]4[cH:0][cH:0][cH:0][c:0]([Br:0])[cH:0]4)[cH:0][n:0]23)[c:0]1[CH3:0],16.37666666666667
c1ccc(OCc2nc(-c3cccc(-c4csc(C5CC5)n4)c3)no2)cc1,22.205
O=C(c1ccoc1)N1CCN(S(=O)(=O)c2cc(-c3noc(C4CCC4)n3)cs2)CC1,15.723333333333333
[O:0]=[c:0]1[c:0]2[s:0][cH:0][c:0](-[c:0]3[cH:0][cH:0][c:0]([F:0])[cH:0][cH:0]3)[c:0]2[n:0][cH:0][n:0]1[CH2:0][c:0]1[cH:0][cH:0][c:0]([Br:0])[cH:0][cH:0]1,19.623333333333335
Cc1ccc(CNC(=O)c2ccc3ccnc(N4CCN(c5ccccc5)CC4)c3c2)o1,13.656666666666666
O=S(=O)(NC1CCCCC1)c1cc(-c2noc(C3CCCC3)n2)cs1,20.426666666666666
[CH3:0][c:0]1[cH:0][cH:0][n:0][c:0]([N:0]2[CH2:0][CH2:0][CH2:0][C@@H:0]([C:0](=[O:0])[NH:0][CH2:0][c:0]3[cH:0][cH:0][c:0]([F:0])[cH:0][c:0]3[Cl:0])[CH2:0]2)[n:0]1,13.198333333333332
O=S(=O)(c1cc(-c2noc(C3CCCC3)n2)cs1)N1CCCCC1,20.648333333333333
Cc1ccnc(N2CCC[C@H](C(=O)NCC3CCN(Cc4ccccc4F)CC3)C2)n1,10.129999999999999
Cc1ccc(Nc2nc(C(=O)N[C@H](C)Cc3ccco3)nc3ccccc23)cc1,14.545
O=C(c1nc(Nc2ccc(F)cc2)c2ccccc2n1)N1CCCCCC1,14.086666666666668
C[C@H](Cc1ccco1)NC(=O)c1nc(Nc2ccc(F)cc2)c2ccccc2n1,14.253333333333334
CCc1cc(C(=O)N2CCCC2)nc2cc(-c3cccs3)nn12,10.913333333333332
CCCCN1C(=O)[C@](C)(C(=O)Nc2ccc(C)cc2C)Oc2cccnc21,18.158333333333335
CCc1nnc(-c2ccc(=O)n(CC(=O)Nc3ccc(C)cc3C)c2)o1,11.556666666666667
Cc1cc(C(=O)NC2CCCC2)nc2cc(-c3cccs3)nn12,10.913333333333332
CCc1cc(C(=O)N2CCN(CC)CC2)nc2cc(-c3ccccn3)nn12,9.66
C[C@@H](C(=O)N1CCN(c2ccccn2)CC1)n1c2ccccc2c2cnn(C)c(=O)c21,10.443333333333333
COc1cccc(-c2noc([C@@H]3CCCN3C(=O)c3ccc(C)s3)n2)c1,16.616666666666667
COc1ccccc1-c1noc([C@@H]2CCCN2C(=O)Cc2ccc(F)cc2)n1,14.436666666666667
CCOc1ccccc1NC(=O)N1CCC[C@@H]1c1nc(-c2ccccc2OC)no1,13.479999999999999
COc1ccccc1-c1noc([C@H]2CCCN2C(=O)CSc2ccncc2)n1,10.186666666666667
[CH3:0][O:0][c:0]1[cH:0][cH:0][c:0]([NH:0][C:0](=[O:0])[N:0]2[CH2:0][CH2:0][CH2:0][C@H:0]2[c:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]3)[n:0][o:0]2)[c:0]([O:0][CH3:0])[cH:0]1,17.884999999999998
COc1cc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC)no2)cc(OC)c1,14.145000000000001
COc1ccccc1-c1noc([C@@H]2CCCN2C(=O)c2ccc(C#N)cc2F)n1,13.978333333333333
COc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC)no2)c(C)c1,13.479999999999999
O=C(c1cnccn1)N1CCC[C@H]1c1nc(-c2ccc(F)cc2F)no1,13.041666666666666
COc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3cc(OC)ccc3OC)n2)c1,14.145000000000001
Cc1ccc(C)c(NC(=O)N2CCC[C@H]2c2nc(-c3ccc(F)cc3F)no2)c1,16.783333333333335
Cn1nccc1C(=O)N1CCC[C@H]1c1nc(-c2ccc(F)cc2F)no1,13.229999999999999
COc1cccc(-c2noc([C@@H]3CCCN3C(=O)Nc3ccc4c(c3)OCCO4)n2)c1,14.770000000000001
O=C(Cc1ccccc1F)N1CCC[C@H]1c1nc(-c2cccc(C(F)(F)F)c2)no1,18.561666666666667
O=C(Nc1ccc(F)cc1)N1CCC[C@H]1c1nc(-c2ccc(F)cc2F)no1,15.575
Cc1ccc2nc(-c3ccc(C)c(NC(=O)c4cccs4)c3)[nH]c2c1,11.35
CCc1nnc(-c2ccc3ccn(CC(=O)NCc4ccc(N(C)C)cc4)c3c2)o1,10.665
Cc1ccnc(N2CCC[C@H](C(=O)NCC3CCN(Cc4ccccc4C)CC3)C2)n1,9.931666666666667
CC[C@@H](C)NS(=O)(=O)c1cc(-c2nc(C)cs2)n(C)c1C,15.085
Cc1csc(-c2cc(S(=O)(=O)N3CCC(Cc4ccccc4)CC3)c(C)n2C)n1,21.586666666666666
Cc1ccc(NC(=O)Cc2csc3nc(-c4ccc(C)c(C)c4)cn23)cc1,14.726666666666667
[O:0]=[C:0]([CH2:0][c:0]1[cH:0][s:0][c:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][cH:0][c:0]([Br:0])[cH:0]3)[cH:0][n:0]12)[NH:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[F:0],15.963333333333333
[CH3:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[NH:0][C:0](=[O:0])[CH2:0][c:0]1[cH:0][s:0][c:0]2[n:0][c:0](-[c:0]3[cH:0][cH:0][cH:0][c:0]([Br:0])[cH:0]3)[cH:0][n:0]12,15.796666666666665
CN(C)CCNc1ccc(-c2nc(-c3ccc(F)cc3)no2)cn1,11.133333333333333
O=C(Cc1c[nH]c2ccccc12)Nc1cc(-c2ccccn2)no1,12.56
COc1ccc(NC(=O)N2CCC[C@H]2c2nc(-c3ccc(F)cc3F)no2)c(OC)c1,15.675
N#Cc1ccc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(C(F)(F)F)c3)no2)c(F)c1,17.62
[CH3:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:0]1[n:0][o:0][c:0]([C@@H:0]2[CH2:0][CH2:0][CH2:0][N:0]2[C:0](=[O:0])[NH:0][c:0]2[cH:0][cH:0][cH:0][c:0]([Cl:0])[cH:0]2)[n:0]1,18.081666666666667
COc1ccc(-c2noc([C@@H]3CCCN3C(=O)CNC(=O)c3cccs3)n2)cc1,13.135
COc1ccc(-c2noc([C@H]3CCCN3C(=O)Nc3cc(C)ccc3OC)n2)cc1,14.313333333333333
CCOc1ccc(C(=O)N2CCC[C@H]2c2nc(-c3ccc(OC)cc3)no2)cc1,14.758333333333333
CCOc1ccc(NC(=O)N2CCC[C@@H]2c2nc(-c3ccccc3OC)no2)cc1,14.313333333333333
